subject,d_null_sham,d_null_real,diff_real_minus_sham
NODEAP_06,0.6672929525375366,1.128869652748108,0.4615767002105713
NODEAP_07,2.38004994392395,2.1201589107513428,-0.2598910331726074
NODEAP_08,1.697002649307251,1.625678539276123,-0.07132411003112793
NODEAP_09,1.5137090682983398,1.0395052433013916,-0.47420382499694824
NODEAP_10,1.253310203552246,1.5103189945220947,0.25700879096984863
NODEAP_12,1.8209807872772217,0.3175295889377594,-1.5034511983394623
NODEAP_13,2.1737616062164307,0.9620197415351868,-1.211741864681244
NODEAP_15,0.31170719861984253,0.9811076521873474,0.6694004535675049
NODEAP_16,0.31152668595314026,1.2541024684906006,0.9425757825374603
NODEAP_17,2.0034255981445312,1.5069798231124878,-0.49644577503204346
NODEAP_24,2.1523232460021973,2.3327534198760986,0.18043017387390137
NODEAP_26,1.3247950077056885,1.4521331787109375,0.12733817100524902
NODEAP_30,3.263606548309326,2.5523266792297363,-0.7112798690795898
NODEAP_34,1.9767272472381592,2.5178780555725098,0.5411508083343506
NODEAP_35,4.559510231018066,3.544717788696289,-1.0147924423217773
NODEAP_36,1.2982426881790161,0.4115738570690155,-0.8866688311100006
NODEAP_39,0.43356966972351074,1.1993393898010254,0.7657697200775146
NODEAP_41,1.7510910034179688,1.9976643323898315,0.2465733289718628
NODEAP_43,1.1877868175506592,1.8533114194869995,0.6655246019363403
NODEAP_44,0.5146625638008118,1.6046221256256104,1.0899595618247986
NODEAP_45,1.8160499334335327,2.2762832641601562,0.46023333072662354
NODEAP_46,0.8248224258422852,1.39885675907135,0.5740343332290649
NODEAP_48,1.1064196825027466,1.20840322971344,0.10198354721069336
NODEAP_51,3.275272846221924,2.766251564025879,-0.5090212821960449
NODEAP_53,0.9851661324501038,1.3599590063095093,0.3747928738594055
NODEAP_55,1.0804473161697388,0.885382890701294,-0.19506442546844482
NODEAP_56,1.1504216194152832,2.235597848892212,1.0851762294769287
NODEAP_59,1.3060262203216553,0.8832332491874695,-0.4227929711341858
NODEAP_60,0.4343510568141937,1.0227550268173218,0.588403970003128
NODEAP_63,1.0928223133087158,1.465095043182373,0.3722727298736572
NODEAP_64,0.42403852939605713,1.6285489797592163,1.2045104503631592
NODEAP_65,0.8651838898658752,0.36592498421669006,-0.4992589056491852
NODEAP_66,0.716255784034729,1.5782923698425293,0.8620365858078003
NODEAP_68,1.5963739156723022,1.9002273082733154,0.3038533926010132
NODEAP_70,2.0397276878356934,1.8258378505706787,-0.21388983726501465
NODEAP_73,2.7534241676330566,3.0312647819519043,0.27784061431884766
NODEAP_74,0.5821194648742676,1.096701741218567,0.5145822763442993
NODEAP_76,0.4761676490306854,0.6998800039291382,0.22371235489845276
NODEAP_77,1.3297842741012573,0.14960390329360962,-1.1801803708076477
NODEAP_78,0.10956686735153198,0.6051384210586548,0.4955715537071228
NODEAP_79,0.9662960171699524,1.3509786128997803,0.3846825957298279
NODEAP_80,3.1151373386383057,3.196394920349121,0.08125758171081543
NODEAP_83,1.4218354225158691,1.916045069694519,0.4942096471786499
NODEAP_84,1.8054863214492798,1.4577361345291138,-0.347750186920166
NODEAP_85,0.9674571752548218,0.7672864198684692,-0.20017075538635254
NODEAP_86,2.8926000595092773,1.2275865077972412,-1.6650135517120361
