subject,d_null_sham,d_null_real,diff_real_minus_sham
NODEAP_06,3.5652899742126465,4.67124605178833,1.1059560775756836
NODEAP_07,3.2811195850372314,3.525005578994751,0.24388599395751953
NODEAP_08,2.21313738822937,2.553732395172119,0.340595006942749
NODEAP_09,2.292632579803467,1.9480373859405518,-0.34459519386291504
NODEAP_10,2.2327804565429688,2.105401039123535,-0.1273794174194336
NODEAP_12,3.035123586654663,2.052276134490967,-0.9828474521636963
NODEAP_13,3.635910987854004,2.6423838138580322,-0.9935271739959717
NODEAP_15,1.9939528703689575,2.887249231338501,0.8932963609695435
NODEAP_16,2.712261915206909,3.521245002746582,0.8089830875396729
NODEAP_17,3.464487075805664,2.826092004776001,-0.6383950710296631
NODEAP_24,2.951984167098999,2.501066207885742,-0.45091795921325684
NODEAP_26,2.516690731048584,2.671415328979492,0.1547245979309082
NODEAP_30,4.197640895843506,3.4314398765563965,-0.7662010192871094
NODEAP_34,3.1469175815582275,4.6725945472717285,1.525676965713501
NODEAP_35,5.105162143707275,4.260436534881592,-0.8447256088256836
NODEAP_36,2.4507808685302734,1.9204864501953125,-0.5302944183349609
NODEAP_39,1.6742500066757202,2.6069159507751465,0.9326659440994263
NODEAP_41,3.1312403678894043,3.8200204372406006,0.6887800693511963
NODEAP_43,2.405164957046509,3.619840621948242,1.2146756649017334
NODEAP_44,2.076066732406616,4.451626777648926,2.3755600452423096
NODEAP_45,3.1935067176818848,2.7291126251220703,-0.46439409255981445
NODEAP_46,2.760819435119629,3.299058675765991,0.5382392406463623
NODEAP_48,2.215843915939331,2.231990337371826,0.016146421432495117
NODEAP_51,4.132210731506348,4.071571350097656,-0.060639381408691406
NODEAP_53,2.1464693546295166,1.903876543045044,-0.24259281158447266
NODEAP_55,2.0197970867156982,2.734344244003296,0.7145471572875977
NODEAP_56,2.487313985824585,3.488725185394287,1.0014111995697021
NODEAP_59,2.343090057373047,2.811943769454956,0.4688537120819092
NODEAP_60,2.37819766998291,2.882859230041504,0.5046615600585938
NODEAP_63,2.521498203277588,2.9614923000335693,0.43999409675598145
NODEAP_64,2.2632291316986084,2.7679693698883057,0.5047402381896973
NODEAP_65,1.690983533859253,1.679349660873413,-0.011633872985839844
NODEAP_66,2.1794614791870117,3.2726235389709473,1.0931620597839355
NODEAP_68,2.1261000633239746,2.5446550846099854,0.41855502128601074
NODEAP_70,2.790220022201538,3.055671453475952,0.26545143127441406
NODEAP_73,3.146322250366211,3.506910800933838,0.36058855056762695
NODEAP_74,1.0668489933013916,2.267397165298462,1.2005481719970703
NODEAP_76,1.6556483507156372,2.1276872158050537,0.4720388650894165
NODEAP_77,2.5930559635162354,2.9842002391815186,0.3911442756652832
NODEAP_78,1.4218690395355225,2.0475544929504395,0.625685453414917
NODEAP_79,2.1218769550323486,2.329995632171631,0.20811867713928223
NODEAP_80,4.563197612762451,4.1760382652282715,-0.3871593475341797
NODEAP_83,2.1609044075012207,2.541260004043579,0.3803555965423584
NODEAP_84,2.8846380710601807,3.161069393157959,0.2764313220977783
NODEAP_85,2.665017604827881,2.5794622898101807,-0.0855553150177002
NODEAP_86,4.054300785064697,2.875188112258911,-1.1791126728057861
