subject,d_null_sham,d_null_real,diff_real_minus_sham
NODEAP_06,2.1607067584991455,2.9230189323425293,0.7623121738433838
NODEAP_07,3.3897838592529297,2.3307626247406006,-1.059021234512329
NODEAP_08,2.956408977508545,2.896733045578003,-0.05967593193054199
NODEAP_09,2.6324210166931152,1.8819427490234375,-0.7504782676696777
NODEAP_10,2.8779032230377197,1.9584017992019653,-0.9195014238357544
NODEAP_12,4.659173488616943,3.41548228263855,-1.2436912059783936
NODEAP_13,2.223191499710083,2.799682378768921,0.5764908790588379
NODEAP_15,2.7861876487731934,3.2315640449523926,0.4453763961791992
NODEAP_16,1.2801696062088013,1.7621031999588013,0.48193359375
NODEAP_17,2.940873384475708,2.025334596633911,-0.9155387878417969
NODEAP_24,2.22881817817688,2.876084566116333,0.6472663879394531
NODEAP_26,1.4097565412521362,2.50547456741333,1.0957180261611938
NODEAP_30,2.2737183570861816,2.4267468452453613,0.1530284881591797
NODEAP_34,2.2364349365234375,2.2801759243011475,0.04374098777770996
NODEAP_35,2.083869695663452,1.3114265203475952,-0.7724431753158569
NODEAP_36,3.5009710788726807,4.567473411560059,1.066502332687378
NODEAP_39,2.0220508575439453,2.945793390274048,0.9237425327301025
NODEAP_41,2.409698247909546,1.1607708930969238,-1.248927354812622
NODEAP_43,2.2873642444610596,3.5368528366088867,1.2494885921478271
NODEAP_44,3.8930656909942627,3.838794708251953,-0.05427098274230957
NODEAP_45,1.5973546504974365,2.294739007949829,0.6973843574523926
NODEAP_46,3.0166168212890625,3.633760929107666,0.6171441078186035
NODEAP_48,2.6582226753234863,1.7683762311935425,-0.8898464441299438
NODEAP_51,3.482971668243408,3.844799280166626,0.3618276119232178
NODEAP_53,2.5702550411224365,3.6280579566955566,1.0578029155731201
NODEAP_55,1.6167094707489014,2.107187271118164,0.4904778003692627
NODEAP_56,2.3514602184295654,2.5621323585510254,0.21067214012145996
NODEAP_59,2.3678324222564697,2.742309331893921,0.37447690963745117
NODEAP_60,2.8075380325317383,3.6682639122009277,0.8607258796691895
NODEAP_63,3.633964776992798,2.8013901710510254,-0.8325746059417725
NODEAP_64,2.955936908721924,2.4895143508911133,-0.46642255783081055
NODEAP_65,1.9041404724121094,1.6073758602142334,-0.296764612197876
NODEAP_66,2.1967551708221436,3.979665756225586,1.7829105854034424
NODEAP_68,2.3778293132781982,2.351041078567505,-0.02678823471069336
NODEAP_70,2.6386852264404297,3.629473924636841,0.9907886981964111
NODEAP_73,2.624209403991699,2.0269014835357666,-0.5973079204559326
NODEAP_74,2.3386588096618652,2.7273471355438232,0.388688325881958
NODEAP_76,1.6357252597808838,2.252821922302246,0.6170966625213623
NODEAP_77,1.769672155380249,2.497405529022217,0.7277333736419678
NODEAP_78,1.3507329225540161,1.1057405471801758,-0.24499237537384033
NODEAP_79,1.8316782712936401,1.8086267709732056,-0.02305150032043457
NODEAP_80,2.138486623764038,2.5871474742889404,0.44866085052490234
NODEAP_83,2.3506667613983154,1.9769765138626099,-0.37369024753570557
NODEAP_84,1.0476210117340088,2.4747681617736816,1.4271471500396729
NODEAP_85,2.163271427154541,1.4896926879882812,-0.6735787391662598
NODEAP_86,3.9003121852874756,4.726237773895264,0.8259255886077881
