subject,d_null_sham,d_null_real,diff_real_minus_sham
NODEAP_06,3.0543699264526367,4.226025581359863,1.1716556549072266
NODEAP_07,3.1350247859954834,3.472783327102661,0.33775854110717773
NODEAP_08,2.553030014038086,2.6829299926757812,0.1298999786376953
NODEAP_09,2.315492630004883,2.111177444458008,-0.204315185546875
NODEAP_10,2.176703691482544,2.520548105239868,0.3438444137573242
NODEAP_12,3.09775710105896,2.179002046585083,-0.918755054473877
NODEAP_13,2.8781256675720215,2.1409149169921875,-0.737210750579834
NODEAP_15,1.850521445274353,2.858718156814575,1.0081967115402222
NODEAP_16,2.4805667400360107,3.953566074371338,1.4729993343353271
NODEAP_17,3.65161395072937,2.999682664871216,-0.6519312858581543
NODEAP_24,3.146245241165161,2.7481160163879395,-0.3981292247772217
NODEAP_26,2.476949453353882,2.9779489040374756,0.5009994506835938
NODEAP_30,4.273024559020996,3.8367366790771484,-0.43628787994384766
NODEAP_34,3.2285139560699463,4.743706226348877,1.5151922702789307
NODEAP_35,5.394463539123535,4.589993000030518,-0.8044705390930176
NODEAP_36,2.2509288787841797,1.9589613676071167,-0.291967511177063
NODEAP_39,1.5757232904434204,2.5957136154174805,1.01999032497406
NODEAP_41,2.8892016410827637,3.285518169403076,0.3963165283203125
NODEAP_43,2.080531358718872,3.1227362155914307,1.0422048568725586
NODEAP_44,2.2052366733551025,3.876628875732422,1.6713922023773193
NODEAP_45,3.223604679107666,3.1654763221740723,-0.05812835693359375
NODEAP_46,2.760255813598633,3.3859477043151855,0.6256918907165527
NODEAP_48,1.7689579725265503,1.7295722961425781,-0.03938567638397217
NODEAP_51,4.138510227203369,4.196337699890137,0.05782747268676758
NODEAP_53,2.1965255737304688,1.8929917812347412,-0.30353379249572754
NODEAP_55,2.2063400745391846,3.1990087032318115,0.992668628692627
NODEAP_56,2.1222922801971436,3.253596305847168,1.1313040256500244
NODEAP_59,2.5395045280456543,3.084233283996582,0.5447287559509277
NODEAP_60,2.3804471492767334,2.6756348609924316,0.29518771171569824
NODEAP_63,2.495610475540161,2.9941792488098145,0.4985687732696533
NODEAP_64,2.0943827629089355,2.8182313442230225,0.7238485813140869
NODEAP_65,1.7835339307785034,1.5952421426773071,-0.1882917881011963
NODEAP_66,2.151812791824341,3.23337984085083,1.0815670490264893
NODEAP_68,2.56872296333313,2.837521553039551,0.2687985897064209
NODEAP_70,2.5760579109191895,2.6446292400360107,0.06857132911682129
NODEAP_73,3.4461586475372314,3.820422887802124,0.3742642402648926
NODEAP_74,1.4071073532104492,2.6200902462005615,1.2129828929901123
NODEAP_76,1.7124974727630615,2.2945961952209473,0.5820987224578857
NODEAP_77,3.024432897567749,3.1050117015838623,0.08057880401611328
NODEAP_78,1.292095422744751,2.1287577152252197,0.8366622924804688
NODEAP_79,2.103923797607422,2.625725269317627,0.5218014717102051
NODEAP_80,4.5912017822265625,4.364793300628662,-0.2264084815979004
NODEAP_83,1.9739242792129517,2.499392032623291,0.5254677534103394
NODEAP_84,2.7010726928710938,3.0064172744750977,0.3053445816040039
NODEAP_85,2.803449869155884,2.782926321029663,-0.020523548126220703
NODEAP_86,3.9970812797546387,2.7318713665008545,-1.2652099132537842
