subject,d_null_sham,d_null_real,diff_real_minus_sham,latent_dim
NODEAP_26,1.7825429439544678,2.1238064765930176,0.3412635326385498,4
NODEAP_30,3.395678997039795,2.8755600452423096,-0.5201189517974854,4
NODEAP_34,2.235765218734741,3.398184299468994,1.162419080734253,4
NODEAP_35,5.122882843017578,4.3669281005859375,-0.7559547424316406,4
NODEAP_36,1.665325403213501,0.701485812664032,-0.963839590549469,4
NODEAP_39,0.9793172478675842,1.5187058448791504,0.5393885970115662,4
NODEAP_41,2.135253429412842,2.447674036026001,0.3124206066131592,4
NODEAP_43,1.6654406785964966,2.3994836807250977,0.7340430021286011,4
NODEAP_44,1.654383897781372,2.843334197998047,1.1889503002166748,4
NODEAP_45,2.3101956844329834,2.2884531021118164,-0.021742582321166992,4
NODEAP_46,1.4256097078323364,2.781085729598999,1.3554760217666626,4
NODEAP_48,1.0779871940612793,1.4420157670974731,0.36402857303619385,4
NODEAP_51,2.7829668521881104,3.4823381900787354,0.699371337890625,4
NODEAP_53,1.0886598825454712,1.4880337715148926,0.3993738889694214,4
NODEAP_55,1.4808701276779175,1.2261261940002441,-0.25474393367767334,4
NODEAP_56,1.108278751373291,2.2305915355682373,1.1223127841949463,4
NODEAP_59,1.6796984672546387,1.1224596500396729,-0.5572388172149658,4
NODEAP_60,1.0038948059082031,1.623181939125061,0.6192871332168579,4
NODEAP_63,1.4238262176513672,1.6938575506210327,0.2700313329696655,4
NODEAP_64,1.0407594442367554,2.005239248275757,0.9644798040390015,4
NODEAP_65,1.3199329376220703,0.8663234710693359,-0.4536094665527344,4
NODEAP_66,1.4418786764144897,2.229759454727173,0.7878807783126831,4
NODEAP_68,2.038224458694458,2.1027097702026367,0.06448531150817871,4
NODEAP_70,2.2487943172454834,2.208383798599243,-0.040410518646240234,4
NODEAP_73,2.8614423274993896,3.2505061626434326,0.38906383514404297,4
NODEAP_74,0.8803129196166992,1.5536671876907349,0.6733542680740356,4
NODEAP_76,1.1967322826385498,0.9758740067481995,-0.22085827589035034,4
NODEAP_77,1.6844805479049683,0.9868679642677307,-0.6976125836372375,4
NODEAP_78,0.6093979477882385,0.8223663568496704,0.21296840906143188,4
NODEAP_79,1.6180623769760132,1.8167779445648193,0.19871556758880615,4
NODEAP_80,4.09107780456543,3.5812954902648926,-0.5097823143005371,4
NODEAP_83,1.6320778131484985,1.892066240310669,0.2599884271621704,4
NODEAP_84,1.7360506057739258,1.9494037628173828,0.21335315704345703,4
NODEAP_85,1.8538508415222168,1.7596973180770874,-0.0941535234451294,4
NODEAP_86,3.39798903465271,2.460294008255005,-0.9376950263977051,4
NODEAP_06,2.95760178565979,3.953035593032837,0.9954338073730469,8
NODEAP_07,3.2110612392425537,3.300184488296509,0.08912324905395508,8
NODEAP_08,2.3475117683410645,2.496500015258789,0.1489882469177246,8
NODEAP_09,2.2086966037750244,1.9560387134552002,-0.2526578903198242,8
NODEAP_10,2.0642759799957275,2.537842273712158,0.47356629371643066,8
NODEAP_12,2.996875286102295,1.9911786317825317,-1.0056966543197632,8
NODEAP_13,3.3236680030822754,2.158226251602173,-1.1654417514801025,8
NODEAP_15,1.9143192768096924,2.662160873413086,0.7478415966033936,8
NODEAP_16,2.8382954597473145,3.9690122604370117,1.1307168006896973,8
NODEAP_17,3.2173516750335693,2.4552459716796875,-0.7621057033538818,8
NODEAP_24,3.120339870452881,2.5537242889404297,-0.5666155815124512,8
NODEAP_26,2.4646878242492676,2.7162601947784424,0.2515723705291748,8
NODEAP_30,4.30811882019043,3.5144290924072266,-0.7936897277832031,8
NODEAP_34,3.6950619220733643,4.857858657836914,1.1627967357635498,8
NODEAP_35,5.4781880378723145,4.574363708496094,-0.9038243293762207,8
NODEAP_36,2.3942511081695557,2.272855281829834,-0.12139582633972168,8
NODEAP_39,1.3979839086532593,2.5769903659820557,1.1790064573287964,8
NODEAP_41,3.022836446762085,3.600316286087036,0.5774798393249512,8
NODEAP_43,2.2563316822052,3.231966972351074,0.975635290145874,8
NODEAP_44,1.8872041702270508,3.9375061988830566,2.050302028656006,8
NODEAP_45,2.7904586791992188,2.7251009941101074,-0.06535768508911133,8
NODEAP_46,2.937180519104004,3.14249587059021,0.20531535148620605,8
NODEAP_48,1.8685297966003418,2.0128495693206787,0.14431977272033691,8
NODEAP_51,3.8879294395446777,3.8255257606506348,-0.06240367889404297,8
NODEAP_53,2.085740089416504,1.9095879793167114,-0.17615211009979248,8
NODEAP_55,2.19071102142334,2.7388041019439697,0.5480930805206299,8
NODEAP_56,2.387179136276245,3.533054828643799,1.1458756923675537,8
NODEAP_59,2.5372326374053955,2.669607162475586,0.13237452507019043,8
NODEAP_60,2.163335084915161,2.6035854816436768,0.4402503967285156,8
NODEAP_63,1.9798126220703125,2.503387928009033,0.5235753059387207,8
NODEAP_64,2.288038492202759,2.8695168495178223,0.5814783573150635,8
NODEAP_65,2.1526026725769043,1.7300817966461182,-0.42252087593078613,8
NODEAP_66,2.287665367126465,3.400118112564087,1.112452745437622,8
NODEAP_68,2.275733709335327,2.3896021842956543,0.11386847496032715,8
NODEAP_70,2.748544454574585,2.8819069862365723,0.1333625316619873,8
NODEAP_73,2.874570369720459,3.469290256500244,0.5947198867797852,8
NODEAP_74,0.9852139949798584,1.6698997020721436,0.6846857070922852,8
NODEAP_76,1.434842824935913,1.9024907350540161,0.467647910118103,8
NODEAP_77,2.486347198486328,2.3295834064483643,-0.15676379203796387,8
NODEAP_78,1.3224412202835083,2.240692377090454,0.9182511568069458,8
NODEAP_79,1.8420932292938232,1.9133174419403076,0.07122421264648438,8
NODEAP_80,4.354686737060547,4.189130783081055,-0.1655559539794922,8
NODEAP_83,2.240959644317627,2.712843656539917,0.47188401222229004,8
NODEAP_84,2.318748712539673,2.784853458404541,0.46610474586486816,8
NODEAP_85,3.0034515857696533,2.7409770488739014,-0.26247453689575195,8
NODEAP_86,3.985450029373169,2.5128848552703857,-1.4725651741027832,8
NODEAP_06,3.569493532180786,4.560727596282959,0.9912340641021729,12
NODEAP_07,3.4157841205596924,3.8268253803253174,0.411041259765625,12
NODEAP_08,2.338026285171509,2.716560125350952,0.37853384017944336,12
NODEAP_09,2.1828501224517822,1.8781156539916992,-0.304734468460083,12
NODEAP_10,2.328023910522461,2.249685287475586,-0.078338623046875,12
NODEAP_12,3.157029628753662,1.9296330213546753,-1.2273966073989868,12
NODEAP_13,2.9237124919891357,2.294236660003662,-0.6294758319854736,12
NODEAP_15,1.794731855392456,2.7398159503936768,0.9450840950012207,12
NODEAP_16,2.2618064880371094,3.5954551696777344,1.333648681640625,12
NODEAP_17,3.2330174446105957,2.6649715900421143,-0.5680458545684814,12
NODEAP_24,2.915898561477661,2.510812520980835,-0.40508604049682617,12
NODEAP_26,2.5272421836853027,2.615156650543213,0.08791446685791016,12
NODEAP_30,4.165256023406982,3.48964262008667,-0.6756134033203125,12
NODEAP_34,3.479078531265259,4.969883441925049,1.49080491065979,12
NODEAP_35,5.398936748504639,4.562994480133057,-0.835942268371582,12
NODEAP_36,2.530639171600342,2.016761302947998,-0.5138778686523438,12
NODEAP_39,1.600228190422058,2.607025384902954,1.006797194480896,12
NODEAP_41,2.9871177673339844,3.4923601150512695,0.5052423477172852,12
NODEAP_43,2.247027635574341,3.134884834289551,0.88785719871521,12
NODEAP_44,1.7954058647155762,3.925271511077881,2.1298656463623047,12
NODEAP_45,2.873093843460083,2.841848611831665,-0.03124523162841797,12
NODEAP_46,2.8740313053131104,3.5802202224731445,0.7061889171600342,12
NODEAP_48,2.199267864227295,2.119887590408325,-0.07938027381896973,12
NODEAP_51,3.9304111003875732,3.623246431350708,-0.30716466903686523,12
NODEAP_53,2.4479217529296875,2.1008684635162354,-0.34705328941345215,12
NODEAP_55,2.247661828994751,2.908186674118042,0.660524845123291,12
NODEAP_56,2.299227714538574,3.268313407897949,0.969085693359375,12
NODEAP_59,2.6354613304138184,3.156522512435913,0.5210611820220947,12
NODEAP_60,2.084165334701538,2.8000564575195312,0.7158911228179932,12
NODEAP_63,2.5643868446350098,2.816669225692749,0.25228238105773926,12
NODEAP_64,2.027003049850464,2.7280378341674805,0.7010347843170166,12
NODEAP_65,1.6256799697875977,1.2597283124923706,-0.36595165729522705,12
NODEAP_66,2.304586410522461,3.314391613006592,1.0098052024841309,12
NODEAP_68,2.4065394401550293,2.6768271923065186,0.27028775215148926,12
NODEAP_70,2.6420514583587646,2.675170660018921,0.03311920166015625,12
NODEAP_73,3.4021859169006348,3.81984281539917,0.41765689849853516,12
NODEAP_74,1.3462133407592773,2.44423246383667,1.0980191230773926,12
NODEAP_76,1.813789963722229,1.973077654838562,0.159287691116333,12
NODEAP_77,2.7559585571289062,2.537419319152832,-0.21853923797607422,12
NODEAP_78,1.176277995109558,1.8055169582366943,0.6292389631271362,12
NODEAP_79,2.0746066570281982,2.589874029159546,0.5152673721313477,12
NODEAP_80,4.4214043617248535,4.190658092498779,-0.23074626922607422,12
NODEAP_83,2.190061330795288,2.6218652725219727,0.43180394172668457,12
NODEAP_84,2.7215309143066406,3.049682378768921,0.3281514644622803,12
NODEAP_85,2.8775691986083984,2.8852438926696777,0.007674694061279297,12
NODEAP_86,4.0648417472839355,3.056288719177246,-1.0085530281066895,12
NODEAP_06,3.0543699264526367,4.226025581359863,1.1716556549072266,16
NODEAP_07,3.1350247859954834,3.472783327102661,0.33775854110717773,16
NODEAP_08,2.553030014038086,2.6829299926757812,0.1298999786376953,16
NODEAP_09,2.315492630004883,2.111177444458008,-0.204315185546875,16
NODEAP_10,2.176703691482544,2.520548105239868,0.3438444137573242,16
NODEAP_12,3.09775710105896,2.179002046585083,-0.918755054473877,16
NODEAP_13,2.8781256675720215,2.1409149169921875,-0.737210750579834,16
NODEAP_15,1.850521445274353,2.858718156814575,1.0081967115402222,16
NODEAP_16,2.4805667400360107,3.953566074371338,1.4729993343353271,16
NODEAP_17,3.65161395072937,2.999682664871216,-0.6519312858581543,16
NODEAP_24,3.146245241165161,2.7481160163879395,-0.3981292247772217,16
NODEAP_26,2.476949453353882,2.9779489040374756,0.5009994506835938,16
NODEAP_30,4.273024559020996,3.8367366790771484,-0.43628787994384766,16
NODEAP_34,3.2285139560699463,4.743706226348877,1.5151922702789307,16
NODEAP_35,5.394463539123535,4.589993000030518,-0.8044705390930176,16
NODEAP_36,2.2509288787841797,1.9589613676071167,-0.291967511177063,16
NODEAP_39,1.5757232904434204,2.5957136154174805,1.01999032497406,16
NODEAP_41,2.8892016410827637,3.285518169403076,0.3963165283203125,16
NODEAP_43,2.080531358718872,3.1227362155914307,1.0422048568725586,16
NODEAP_44,2.2052366733551025,3.876628875732422,1.6713922023773193,16
NODEAP_45,3.223604679107666,3.1654763221740723,-0.05812835693359375,16
NODEAP_46,2.760255813598633,3.3859477043151855,0.6256918907165527,16
NODEAP_48,1.7689579725265503,1.7295722961425781,-0.03938567638397217,16
NODEAP_51,4.138510227203369,4.196337699890137,0.05782747268676758,16
NODEAP_53,2.1965255737304688,1.8929917812347412,-0.30353379249572754,16
NODEAP_55,2.2063400745391846,3.1990087032318115,0.992668628692627,16
NODEAP_56,2.1222922801971436,3.253596305847168,1.1313040256500244,16
NODEAP_59,2.5395045280456543,3.084233283996582,0.5447287559509277,16
NODEAP_60,2.3804471492767334,2.6756348609924316,0.29518771171569824,16
NODEAP_63,2.495610475540161,2.9941792488098145,0.4985687732696533,16
NODEAP_64,2.0943827629089355,2.8182313442230225,0.7238485813140869,16
NODEAP_65,1.7835339307785034,1.5952421426773071,-0.1882917881011963,16
NODEAP_66,2.151812791824341,3.23337984085083,1.0815670490264893,16
NODEAP_68,2.56872296333313,2.837521553039551,0.2687985897064209,16
NODEAP_70,2.5760579109191895,2.6446292400360107,0.06857132911682129,16
NODEAP_73,3.4461586475372314,3.820422887802124,0.3742642402648926,16
NODEAP_74,1.4071073532104492,2.6200902462005615,1.2129828929901123,16
NODEAP_76,1.7124974727630615,2.2945961952209473,0.5820987224578857,16
NODEAP_77,3.024432897567749,3.1050117015838623,0.08057880401611328,16
NODEAP_78,1.292095422744751,2.1287577152252197,0.8366622924804688,16
NODEAP_79,2.103923797607422,2.625725269317627,0.5218014717102051,16
NODEAP_80,4.5912017822265625,4.364793300628662,-0.2264084815979004,16
NODEAP_83,1.9739242792129517,2.499392032623291,0.5254677534103394,16
NODEAP_84,2.7010726928710938,3.0064172744750977,0.3053445816040039,16
NODEAP_85,2.803449869155884,2.782926321029663,-0.020523548126220703,16
NODEAP_86,3.9970812797546387,2.7318713665008545,-1.2652099132537842,16
