subject,d_null_sham,d_null_real,diff_real_minus_sham
NODEAP_06,2.370403289794922,3.325657844543457,0.9552545547485352
NODEAP_07,2.700345993041992,2.7446413040161133,0.044295310974121094
NODEAP_08,1.829218864440918,1.8604989051818848,0.0312800407409668
NODEAP_09,1.6991184949874878,1.3368841409683228,-0.36223435401916504
NODEAP_10,1.6703296899795532,1.5006139278411865,-0.1697157621383667
NODEAP_12,2.694673538208008,1.6006288528442383,-1.0940446853637695
NODEAP_13,2.337533950805664,0.9597885012626648,-1.3777454495429993
NODEAP_15,1.1150667667388916,1.6832674741744995,0.5682007074356079
NODEAP_16,0.8371945023536682,2.203157663345337,1.3659631609916687
NODEAP_17,2.3371174335479736,1.8776403665542603,-0.4594770669937134
NODEAP_24,2.1724817752838135,2.2905728816986084,0.11809110641479492
NODEAP_26,1.7825429439544678,2.1238064765930176,0.3412635326385498
NODEAP_30,3.395678997039795,2.8755600452423096,-0.5201189517974854
NODEAP_34,2.235765218734741,3.398184299468994,1.162419080734253
NODEAP_35,5.122882843017578,4.3669281005859375,-0.7559547424316406
NODEAP_36,1.665325403213501,0.701485812664032,-0.963839590549469
NODEAP_39,0.9793172478675842,1.5187058448791504,0.5393885970115662
NODEAP_41,2.135253429412842,2.447674036026001,0.3124206066131592
NODEAP_43,1.6654406785964966,2.3994836807250977,0.7340430021286011
NODEAP_44,1.654383897781372,2.843334197998047,1.1889503002166748
NODEAP_45,2.3101956844329834,2.2884531021118164,-0.021742582321166992
NODEAP_46,1.4256097078323364,2.781085729598999,1.3554760217666626
NODEAP_48,1.0779871940612793,1.4420157670974731,0.36402857303619385
NODEAP_51,2.7829668521881104,3.4823381900787354,0.699371337890625
NODEAP_53,1.0886598825454712,1.4880337715148926,0.3993738889694214
NODEAP_55,1.4808701276779175,1.2261261940002441,-0.25474393367767334
NODEAP_56,1.108278751373291,2.2305915355682373,1.1223127841949463
NODEAP_59,1.6796984672546387,1.1224596500396729,-0.5572388172149658
NODEAP_60,1.0038948059082031,1.623181939125061,0.6192871332168579
NODEAP_63,1.4238262176513672,1.6938575506210327,0.2700313329696655
NODEAP_64,1.0407594442367554,2.005239248275757,0.9644798040390015
NODEAP_65,1.3199329376220703,0.8663234710693359,-0.4536094665527344
NODEAP_66,1.4418786764144897,2.229759454727173,0.7878807783126831
NODEAP_68,2.038224458694458,2.1027097702026367,0.06448531150817871
NODEAP_70,2.2487943172454834,2.208383798599243,-0.040410518646240234
NODEAP_73,2.8614423274993896,3.2505061626434326,0.38906383514404297
NODEAP_74,0.8803129196166992,1.5536671876907349,0.6733542680740356
NODEAP_76,1.1967322826385498,0.9758740067481995,-0.22085827589035034
NODEAP_77,1.6844805479049683,0.9868679642677307,-0.6976125836372375
NODEAP_78,0.6093979477882385,0.8223663568496704,0.21296840906143188
NODEAP_79,1.6180623769760132,1.8167779445648193,0.19871556758880615
NODEAP_80,4.09107780456543,3.5812954902648926,-0.5097823143005371
NODEAP_83,1.6320778131484985,1.892066240310669,0.2599884271621704
NODEAP_84,1.7360506057739258,1.9494037628173828,0.21335315704345703
NODEAP_85,1.8538508415222168,1.7596973180770874,-0.0941535234451294
NODEAP_86,3.39798903465271,2.460294008255005,-0.9376950263977051
