subject,d_null_sham,d_null_real,diff_real_minus_sham
NODEAP_06,2.95760178565979,3.953035593032837,0.9954338073730469
NODEAP_07,3.2110612392425537,3.300184488296509,0.08912324905395508
NODEAP_08,2.3475117683410645,2.496500015258789,0.1489882469177246
NODEAP_09,2.2086966037750244,1.9560387134552002,-0.2526578903198242
NODEAP_10,2.0642759799957275,2.537842273712158,0.47356629371643066
NODEAP_12,2.996875286102295,1.9911786317825317,-1.0056966543197632
NODEAP_13,3.3236680030822754,2.158226251602173,-1.1654417514801025
NODEAP_15,1.9143192768096924,2.662160873413086,0.7478415966033936
NODEAP_16,2.8382954597473145,3.9690122604370117,1.1307168006896973
NODEAP_17,3.2173516750335693,2.4552459716796875,-0.7621057033538818
NODEAP_24,3.120339870452881,2.5537242889404297,-0.5666155815124512
NODEAP_26,2.4646878242492676,2.7162601947784424,0.2515723705291748
NODEAP_30,4.30811882019043,3.5144290924072266,-0.7936897277832031
NODEAP_34,3.6950619220733643,4.857858657836914,1.1627967357635498
NODEAP_35,5.4781880378723145,4.574363708496094,-0.9038243293762207
NODEAP_36,2.3942511081695557,2.272855281829834,-0.12139582633972168
NODEAP_39,1.3979839086532593,2.5769903659820557,1.1790064573287964
NODEAP_41,3.022836446762085,3.600316286087036,0.5774798393249512
NODEAP_43,2.2563316822052,3.231966972351074,0.975635290145874
NODEAP_44,1.8872041702270508,3.9375061988830566,2.050302028656006
NODEAP_45,2.7904586791992188,2.7251009941101074,-0.06535768508911133
NODEAP_46,2.937180519104004,3.14249587059021,0.20531535148620605
NODEAP_48,1.8685297966003418,2.0128495693206787,0.14431977272033691
NODEAP_51,3.8879294395446777,3.8255257606506348,-0.06240367889404297
NODEAP_53,2.085740089416504,1.9095879793167114,-0.17615211009979248
NODEAP_55,2.19071102142334,2.7388041019439697,0.5480930805206299
NODEAP_56,2.387179136276245,3.533054828643799,1.1458756923675537
NODEAP_59,2.5372326374053955,2.669607162475586,0.13237452507019043
NODEAP_60,2.163335084915161,2.6035854816436768,0.4402503967285156
NODEAP_63,1.9798126220703125,2.503387928009033,0.5235753059387207
NODEAP_64,2.288038492202759,2.8695168495178223,0.5814783573150635
NODEAP_65,2.1526026725769043,1.7300817966461182,-0.42252087593078613
NODEAP_66,2.287665367126465,3.400118112564087,1.112452745437622
NODEAP_68,2.275733709335327,2.3896021842956543,0.11386847496032715
NODEAP_70,2.748544454574585,2.8819069862365723,0.1333625316619873
NODEAP_73,2.874570369720459,3.469290256500244,0.5947198867797852
NODEAP_74,0.9852139949798584,1.6698997020721436,0.6846857070922852
NODEAP_76,1.434842824935913,1.9024907350540161,0.467647910118103
NODEAP_77,2.486347198486328,2.3295834064483643,-0.15676379203796387
NODEAP_78,1.3224412202835083,2.240692377090454,0.9182511568069458
NODEAP_79,1.8420932292938232,1.9133174419403076,0.07122421264648438
NODEAP_80,4.354686737060547,4.189130783081055,-0.1655559539794922
NODEAP_83,2.240959644317627,2.712843656539917,0.47188401222229004
NODEAP_84,2.318748712539673,2.784853458404541,0.46610474586486816
NODEAP_85,3.0034515857696533,2.7409770488739014,-0.26247453689575195
NODEAP_86,3.985450029373169,2.5128848552703857,-1.4725651741027832
